permalink,name,market,status,funding_total_usd
/organization/replicon,Replicon,enterprise software,operating," 2,00,00,000 "
/organization/repligen,Repligen,biotechnology,operating," 54,00,000 "
/organization/replise,Replise,information technology,operating, -   
/organization/reply-com,Reply! Inc.,advertising,operating," 8,45,90,402 "
/organization/reply-io,Reply.io,messaging,operating, -   
/organization/replybuy,ReplyBuy,app marketing,operating," 9,40,000 "
/organization/replysend,ReplySend,email,operating," 1,18,000 "
/organization/reportbrain,reportbrain,surveys,operating," 2,00,000 "
/organization/repp,REPP,identity,operating," 13,84,222 "
/organization/reppify,Reppify,social media,operating," 2,50,000 "
/organization/reppler,Reppler,curated web,acquired," 5,00,000 "
/organization/repregen,RepRegen,biotechnology,operating," 16,00,000 "
/organization/reproductive-research-technologies,Reproductive Research Technologies,biotechnology,operating," 7,20,000 "
/organization/repros-therapeutics,Repros Therapeutics,biotechnology,operating," 2,94,99,310 "
/organization/salespod,Repsly Inc.,enterprise software,operating," 12,92,375 "
/organization/republic-project,Republic Project,advertising,acquired," 10,00,000 "
/organization/republic-resources,REPUBLIC RESOURCES,oil & gas,operating," 1,65,000 "
/organization/repucare-onsite,RepuCare Onsite,health and wellness,operating," 3,50,000 "
/organization/repunch,Repunch,big data analytics,operating," 35,000 "
/organization/reputami-gmbh,Reputami GmbH,hospitality,operating, -   
/organization/reputation-institute,Reputation Institute,consulting,operating, -   
/organization/reputation-com,Reputation.com,curated web,operating," 6,76,50,000 "
/organization/qtech,reQall,hardware,operating," 25,00,000 "
/organization/reqqi,REQQI,advertising,operating," 1,17,094 "
/organization/reqspot-com,ReqSpot.com,e-commerce,operating, -   
/organization/reqwip,reQwip,mobile commerce,operating," 1,50,500 "
/organization/rerecipe,Rerecipe,curated web,closed," 1,00,000 "
/organization/res-software,RES Software,software,operating," 1,24,05,150 "
/organization/resaas,RESAAS,social media marketing,operating," 1,64,47,317 "
/organization/connect-consignment-inc,Resale Therapy,e-commerce platforms,operating," 2,60,000 "
/organization/rescale,Rescale,application platforms,operating, -   
/organization/rescour,REscour,commercial real estate,operating," 1,00,000 "
/organization/rescuetime,RescueTime,saas,operating," 9,20,000 "
/organization/research-innovation,Research & Innovation,market research,operating," 21,20,000 "
/organization/research-journalist,Research Journalist,networking,operating, -   
/organization/research-triangle-park-rtp,Research Triangle Park (RTP),consulting,operating," 2,50,00,000 "
/organization/researchgate,ResearchGate,social network media,operating," 3,50,00,000 "
/organization/resermap,Resermap,software,operating," 1,59,103 "
/organization/reservemyhome,ReserveMyHome,travel,closed, -   
/organization/reserveout,ReserveOut,online reservations,operating, -   
/organization/reset-therapeutics,Reset Therapeutics,biotechnology,operating," 1,51,03,062 "
/organization/resgrid,Resgrid,saas,operating, -   
/organization/reshape-medical,ReShape Medical,health care,operating," 4,35,00,000 "
/organization/resident-gifts,Resident Gifts,real estate,operating," 6,05,000 "
/organization/resident-research,Resident Research,real estate,operating, -   
/organization/resilience,Resilience,security,operating," 1,00,00,000 "
/organization/resilient-network-systems,Resilient Network Systems,web hosting,operating," 98,75,231 "
/organization/resilinc,Resilinc,logistics,operating," 80,00,000 "
/organization/resimodel,ResiModel,software,operating," 25,36,000 "
/organization/resistentia-pharmaceuticals,Resistentia Pharmaceuticals,biotechnology,operating," 1,39,60,000 "
/organization/resmio,resmio,social media,operating, -   
/organization/resnap,ReSnap,curated web,operating," 66,299 "
/organization/resolute-networks,Resolute Networks,web hosting,operating," 1,50,00,000 "
/organization/resolutiontube,ResolutionTube,tech field support,operating," 20,18,000 "
/organization/resolve-therapeutics,Resolve Therapeutics,biotechnology,operating," 88,83,334 "
/organization/business-propulsion-systems,Resolver,software,operating," 82,40,000 "
/organization/resolvyx-pharmaceuticals,Resolvyx Pharmaceuticals,biotechnology,operating," 37,00,000 "
/organization/resonant-inc,Resonant Inc,mobile,operating," 71,19,238 "
/organization/resonant-sensors-inc,Resonant Sensors Inc.,medical,operating, -   
/organization/resonant-vibes,Resonant Vibes,curated web,closed," 3,50,000 "
/organization/resonate-networks,Resonate,politics,operating," 2,90,00,000 "
/organization/resoomay,Resoomay,staffing firms,operating," 35,000 "
/organization/resort-gems,Resort Gems,consumers,operating," 11,00,000 "
/organization/resoserv,ResoServ,hardware + software,operating," 12,10,000 "
/organization/resource-capital,Resource Capital,real estate,operating," 4,59,00,000 "
/organization/resource-data,Resource Data,software,operating," 1,46,938 "
/organization/resource-guru,Resource Guru,apps,operating," 11,42,000 "
/organization/resource-interactive,Resource Interactive,advertising,operating, -   
/organization/resourcekraft,ResourceKraft,clean technology,operating," 8,13,000 "
/organization/respect-network,Respect Network,software,operating," 33,75,020 "
/organization/respect-your-universe,Respect Your Universe,e-commerce,operating," 1,06,46,213 "
/organization/respectance,Respectance,social media,operating," 17,50,000 "
/organization/respi,Respi,hardware,operating," 90,000 "
/organization/respicardia,Respicardia,health care,operating," 3,20,04,000 "
/organization/respiderm-corporation,Respiderm Corporation,medical,operating, -   
/organization/respiratory-motion,Respiratory Motion,health care,operating," 65,81,289 "
/organization/respiratory-technologies,Respiratory Technologies,hardware + software,operating," 5,00,000 "
/organization/respirics,Respirics,biotechnology,closed," 42,47,540 "
/organization/responde-ai,Responde Ai,all students,operating, -   
/organization/respondly,Respondly,messaging,operating, -   
/organization/responsa,Responsa,curated web,operating," 3,73,275 "
/organization/response-analytics,Response Analytics,finance,operating," 42,50,000 "
/organization/response-biomedical,Response Biomedical,biotechnology,operating," 2,16,65,600 "
/organization/response-genetics-inc,Response Genetics Inc.,biotechnology,operating," 1,20,00,000 "
/organization/adinsight,ResponseTap (formerly AdInsight),advertising,operating," 93,72,811 "
/organization/responsetek,ResponseTek,software,operating," 60,00,000 "
/organization/responsible-city,Responsible City,social media,closed, -   
/organization/responsive-energy-group,Responsive Energy Group,clean technology,operating," 10,000 "
/organization/responsive-sports,Responsive Sports,sports,operating, -   
/organization/responsys,Responsys,search marketing,acquired," 5,19,00,000 "
/organization/resq-medical,ResQ Medical,health care,operating," 1,10,500 "
/organization/resqu,ResQU,software,closed," 6,79,000 "
/organization/resson-aerospace,Resson Aerospace,agriculture,operating," 30,25,000 "
/organization/nyx-devices,Rest Devices,hardware + software,operating," 18,00,000 "
/organization/restalo-es,Restalo,hotels,operating," 1,14,46,000 "
/organization/restaro,Restaro,apps,operating," 1,00,000 "
/organization/restaurant-revolution-technologies,Restaurant Revolution Technologies,hospitality,operating," 36,65,400 "
/organization/restaurant-com,Restaurant.com,online shopping,operating," 80,00,000 "
/organization/restlet,Restlet,developer apis,operating," 40,00,000 "
/organization/restopolis,restOpolis,hospitality,operating, -   
/organization/restorando,Restorando,curated web,operating," 1,65,00,000 "
/organization/restoration-robotics,Restoration Robotics,biotechnology,operating," 11,29,99,999 "
/organization/restore-flow-allografts,Restore Flow Allografts,biotechnology,operating," 7,50,000 "
/organization/restore-medical-solutions-inc,"Restore Medical Solutions, Inc.",health care,operating," 41,00,000 "
/organization/restored-hearing-ltd,Restored Hearing Ltd.,health and wellness,operating, -   
/organization/restorius,Restorius,mobile,operating," 40,000 "
/organization/results-physiotherapy,Results Physiotherapy,health care,operating, -   
/organization/results-scorecard,Results Scorecard,software,operating," 4,00,000 "
/organization/results-united,Results United,consulting,operating," 5,000 "
/organization/resumesimo-com,Resumesimo.com,curated web,operating," 5,00,000 "
/organization/resverlogix,Resverlogix,biotechnology,operating," 6,07,41,995 "
/organization/resy-network,Resy Network,apps,operating," 20,00,000 "
/organization/retail-convergence,Retail Convergence,e-commerce,acquired," 2,50,00,000 "
/organization/retail-derivatives-trader,Retail Derivatives Trader,finance,operating, -   
/organization/retail-info,Retail Info,curated web,operating," 2,47,000 "
/organization/retail-inkjet-solutions,"Retail Inkjet Solutions, Inc. (RIS)",technology,operating," 14,00,000 "
/organization/retail-innovation-group,Retail Innovation Group,e-commerce,operating," 70,00,000 "
/organization/retail-optimization,Retail Optimization,analytics,acquired," 28,44,942 "
/organization/retail-rocket,Retail Rocket,saas,operating," 4,50,000 "
/organization/retail-solutions,Retail Solutions,analytics,operating," 1,52,00,000 "
/organization/retailcommon,RetailCommon,advertising,operating," 20,00,000 "
/organization/retailersaver-com,RetailerSaver.com,e-commerce,operating," 5,61,967 "
/organization/retailigence,Retailigence,developer apis,operating," 1,30,00,000 "
/organization/whale-shark-media,RetailMeNot,advertising,acquired," 29,95,00,000 "
/organization/retailmls,RetailMLS,real estate,operating," 19,45,000 "
/organization/bvi-networks,RetailNext,analytics,operating," 5,94,00,000 "
/organization/retailo,Retailo,e-commerce,acquired, -   
/organization/retailtower,RetailTower,software,operating," 1,00,000 "
/organization/retailvector,RetailVector,curated web,operating, -   
/organization/retapps,RetAPPs,software,operating," 4,50,310 "
/organization/retargeter,ReTargeter,displays,operating," 15,00,000 "
/organization/retas-medical-assistance,Retas Medical Assistance,health care,operating," 14,273 "
/organization/retc,RETC,clean technology,operating," 20,00,000 "
/organization/retel-technologies,ReTel Technologies,analytics,acquired," 10,00,000 "
/organization/retellity,Retellity,sales and marketing,operating, -   
/organization/retention-education,Retention Education,education,operating," 10,00,000 "
/organization/retention-science,Retention Science,marketing automation,operating," 70,21,000 "
/organization/retentiongrid,RetentionGrid,software,operating," 6,69,032 "
/organization/retevo,Retevo,e-commerce,operating, -   
/organization/rethink-2,Rethink,local search,operating, -   
/organization/rethink-autism,Rethink Autism,analytics,operating," 2,00,00,000 "
/organization/rethink-books,Rethink Books,software,operating," 22,50,000 "
/organization/rethink-robotics,Rethink Robotics,robotics,operating," 7,35,00,350 "
/organization/rethinkdb,RethinkDB,databases,operating," 1,22,00,000 "
/organization/retia-medical,Retia Medical,hardware + software,operating," 70,00,000 "
/organization/retickr,retickr,social media,closed," 15,50,000 "
/organization/retidiag,RetiDiag,health and wellness,operating," 40,000 "
/organization/retina-implant,Retina Implant,biotechnology,operating," 1,80,00,000 "
/organization/retrac-enterprises,Retrac Enterprises,enterprise software,operating," 1,01,500 "
/organization/retrace,Retrace,mobile,operating," 1,00,000 "
/organization/retrevo,Retrevo,semantic web,acquired," 1,19,00,000 "
/organization/retrieve,Retrieve,training,operating," 1,50,000 "
/organization/retroficiency,Retroficiency,clean technology,operating," 73,40,000 "
/organization/retrofit,Retrofit,personal health,operating," 1,57,00,000 "
/organization/retrofit-america-inc,Retrofit America,clean technology,operating, -   
/organization/retrophin,Retrophin,health care,operating," 11,60,00,000 "
/organization/retrosense-therapeutics,RetroSense Therapeutics,biotechnology,operating," 75,000 "
/organization/retrotope,Retrotope,health care,operating," 58,09,000 "
/organization/retscloud,retsCloud,software,operating," 1,000 "
/organization/retsku,RetSKU,software,operating," 40,000 "
/organization/retsly,Retsly,property management,acquired," 5,40,315 "
/organization/retty,Retty,hospitality,operating," 44,00,000 "
/organization/returbo,Returbo,consumer internet,operating, -   
/organization/return-path,Return Path,sales and marketing,operating," 6,22,99,962 "
/organization/reunify,Reunify,big data,operating, -   
/organization/reunion-com,Reunion.com,social media,operating," 2,50,00,000 "
/organization/rev,Rev,translation,operating," 45,00,000 "
/organization/rev-worldwide,Rev Worldwide,e-commerce,operating," 1,00,15,940 "
/organization/reva-medical,REVA Medical,hardware + software,operating," 2,50,00,000 "
/organization/reva-systems,Reva Systems,hardware + software,acquired," 2,85,00,000 "
/organization/reval-com,Reval.com,software,operating," 8,69,22,153 "
/organization/addresscore,Revaluate,real estate,operating, -   
